CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IMPUTED
36047064400,Kings,Brooklyn,2814,1358,1456,11.7,66.8,1.0,0.0,20.3,1754,83125.0,False
36047064600,Kings,Brooklyn,2402,1210,1192,13.3,80.0,1.6,0.0,3.7,1648,89350.0,False
36047064800,Kings,Brooklyn,1918,981,937,14.0,54.6,23.4,0.0,6.8,1286,63393.0,False
36047065000,Kings,Brooklyn,1322,586,736,15.1,31.5,35.6,0.0,17.8,982,51339.0,False
36047065200,Kings,Brooklyn,1241,561,680,1.0,86.3,1.5,0.0,9.5,937,95368.0,False
36047065400,Kings,Brooklyn,1765,883,882,4.1,77.8,1.9,0.0,9.6,1347,89750.0,False
36047065600,Kings,Brooklyn,1827,967,860,15.8,77.8,1.1,0.0,3.3,1377,82250.0,False
36047065800,Kings,Brooklyn,1954,830,1124,1.7,83.8,0.3,0.0,13.7,1439,81932.0,False
36047066000,Kings,Brooklyn,2058,1027,1031,8.3,76.1,1.0,0.0,13.2,1447,87708.0,False
36047066200,Kings,Brooklyn,1729,829,900,10.4,61.1,0.0,0.0,16.3,1176,80893.0,False
36047067000,Kings,Brooklyn,2763,1210,1553,16.2,19.5,55.1,0.0,4.1,1818,60857.0,False
36047067200,Kings,Brooklyn,1699,753,946,14.2,10.5,73.6,0.0,0.0,935,63571.0,False
36047067400,Kings,Brooklyn,1938,894,1044,9.6,16.0,66.3,0.0,5.5,1322,81964.0,False
36047067600,Kings,Brooklyn,2057,926,1131,8.9,8.5,78.6,0.0,3.9,1458,75972.0,False
36047067800,Kings,Brooklyn,2392,1081,1311,1.7,9.9,88.0,0.0,0.1,1757,81847.0,False
36047068000,Kings,Brooklyn,2155,1100,1055,12.2,10.3,74.4,0.0,2.7,1126,69375.0,False
36047068200,Kings,Brooklyn,3037,1413,1624,16.0,17.6,64.4,0.0,2.0,2084,78875.0,False
36047068600,Kings,Brooklyn,1660,710,950,9.0,44.6,32.3,0.0,9.9,1301,51800.0,False
36047068800,Kings,Brooklyn,1863,989,874,6.7,36.3,56.8,0.0,0.0,1293,81750.0,False
36047069000,Kings,Brooklyn,1801,792,1009,7.0,13.2,65.6,0.0,4.3,1306,78663.0,False
36047069200,Kings,Brooklyn,2842,1289,1553,6.4,10.6,77.4,0.0,3.6,1815,84674.0,False
36047069601,Kings,Brooklyn,4032,2040,1992,13.3,45.5,37.0,0.0,2.3,2647,53047.0,False
36047069602,Kings,Brooklyn,6667,3145,3522,17.7,49.8,24.9,0.0,6.1,4664,89375.0,False
36047069800,Kings,Brooklyn,1448,730,718,10.2,77.8,0.0,0.0,11.9,1031,73681.0,False
36047070000,Kings,Brooklyn,1798,914,884,3.3,94.3,2.4,0.0,0.0,1390,66250.0,False
36047070201,Kings,Brooklyn,6015,2930,3085,8.6,86.6,1.8,0.0,3.0,4410,59655.0,False
36047070600,Kings,Brooklyn,2748,1289,1459,5.4,88.1,3.4,0.0,2.8,2151,85515.0,False
36047072000,Kings,Brooklyn,1969,819,1150,1.4,8.3,84.3,0.0,5.6,1119,63000.0,False
36047072200,Kings,Brooklyn,2896,1187,1709,2.9,2.9,92.6,0.0,1.3,2033,61286.0,False
36047072400,Kings,Brooklyn,2038,977,1061,4.8,1.2,93.0,0.0,0.0,1484,76071.0,False
36047072600,Kings,Brooklyn,2110,904,1206,1.2,2.9,95.9,0.0,0.0,1556,82961.0,False
36047072800,Kings,Brooklyn,4050,1980,2070,3.8,5.3,86.6,0.0,2.4,2828,67102.0,False
36047073000,Kings,Brooklyn,2550,1197,1353,5.9,4.7,83.9,0.0,1.7,1877,93462.0,False
36047073200,Kings,Brooklyn,2858,1211,1647,2.7,2.2,88.5,0.6,3.5,2020,74018.0,False
36047073400,Kings,Brooklyn,2357,1113,1244,5.2,2.4,89.8,0.0,0.0,1678,84167.0,False
36047073600,Kings,Brooklyn,3624,1719,1905,13.5,8.4,63.9,0.0,12.2,2083,60051.0,False
36047073800,Kings,Brooklyn,3583,1690,1893,10.6,28.4,56.7,0.0,4.1,2065,55714.0,False
36047074000,Kings,Brooklyn,4264,1919,2345,8.5,6.9,64.1,0.0,17.4,2487,60170.0,False
36047074200,Kings,Brooklyn,3590,1701,1889,7.5,42.3,42.9,0.0,4.8,2189,75952.0,False
36047074400,Kings,Brooklyn,2500,1344,1156,4.6,86.3,5.0,0.0,3.5,1403,102125.0,False
36047074600,Kings,Brooklyn,2278,1203,1075,10.1,67.0,16.9,0.0,4.3,1321,82188.0,False
36047074800,Kings,Brooklyn,1906,921,985,6.1,72.7,21.1,0.0,0.0,1247,61667.0,False
36047075000,Kings,Brooklyn,2888,1450,1438,4.7,80.8,11.8,0.0,2.4,1742,52774.0,False
36047075200,Kings,Brooklyn,1021,477,544,0.0,97.6,2.4,0.0,0.0,714,111429.0,False
36047075400,Kings,Brooklyn,1573,834,739,0.2,99.6,0.1,0.0,0.2,1104,86389.0,False
36047075600,Kings,Brooklyn,1971,932,1039,4.2,75.2,7.7,0.0,12.4,1159,62935.0,False
36047075800,Kings,Brooklyn,1841,972,869,9.1,84.7,0.0,0.0,4.0,1290,84044.0,False
36047076000,Kings,Brooklyn,3013,1442,1571,3.8,86.7,1.1,0.0,6.7,1630,41364.0,False
36047076200,Kings,Brooklyn,4875,2349,2526,22.7,49.2,6.3,0.0,21.7,2602,46667.0,False
36047076400,Kings,Brooklyn,4070,1963,2107,9.4,29.2,54.5,0.0,3.3,2629,47364.0,False
36047076600,Kings,Brooklyn,2467,1134,1333,13.6,7.1,77.3,0.0,0.6,1439,59926.0,False
36047076800,Kings,Brooklyn,3308,1434,1874,9.9,76.3,1.6,0.0,10.5,1956,44858.0,False
36047077000,Kings,Brooklyn,3302,1437,1865,11.9,9.7,72.7,0.0,2.2,1882,54732.0,False
36047077200,Kings,Brooklyn,2917,1402,1515,8.5,38.2,47.9,0.0,1.9,1952,61117.0,False
36047077400,Kings,Brooklyn,3333,1564,1769,4.5,16.7,59.7,0.0,18.1,1781,49125.0,False
36047077600,Kings,Brooklyn,3956,1676,2280,6.9,3.3,82.3,0.0,5.4,2834,62529.0,False
36047078000,Kings,Brooklyn,2586,1146,1440,5.6,2.6,90.3,0.0,0.0,1943,81299.0,False
36047078200,Kings,Brooklyn,4685,1800,2885,1.9,0.6,95.7,0.0,1.4,2852,51975.0,False
36047078400,Kings,Brooklyn,2806,1350,1456,5.0,2.3,88.9,0.0,0.5,1814,93176.0,False
36047078600,Kings,Brooklyn,4893,2067,2826,17.4,4.9,67.3,0.0,5.8,2558,42482.0,False
36047078800,Kings,Brooklyn,3237,1203,2034,10.4,0.7,85.0,0.6,1.3,1509,40188.0,False
36047079000,Kings,Brooklyn,5288,2368,2920,5.8,1.8,89.3,0.0,2.2,2947,47500.0,False
36047079200,Kings,Brooklyn,3771,1395,2376,11.9,5.5,78.2,0.0,0.0,1980,37295.0,False
36047079400,Kings,Brooklyn,1964,956,1008,5.0,0.4,93.5,0.0,0.0,1155,45227.0,False
36047079601,Kings,Brooklyn,4728,2285,2443,9.5,19.9,66.1,0.0,0.8,2997,46450.0,False
36047079602,Kings,Brooklyn,4642,2106,2536,19.6,4.7,72.7,0.0,0.9,2707,38227.0,False
36047079801,Kings,Brooklyn,2886,1183,1703,10.9,20.9,57.0,0.0,7.9,2162,61250.0,False
36047079802,Kings,Brooklyn,5956,2600,3356,9.0,15.1,67.4,0.0,5.2,3654,53221.0,False
36047080000,Kings,Brooklyn,3797,1788,2009,6.3,20.5,68.3,0.0,1.7,2396,55833.0,False
36047080200,Kings,Brooklyn,5031,2243,2788,14.6,7.2,72.7,0.8,2.4,2987,41607.0,False
36047080400,Kings,Brooklyn,3282,1267,2015,7.0,6.3,79.1,0.0,5.2,1905,31941.0,False
36047080600,Kings,Brooklyn,4241,1814,2427,3.0,45.1,49.9,0.0,1.9,1948,39194.0,False
36047080800,Kings,Brooklyn,1256,683,573,13.8,6.7,64.9,0.0,13.2,894,9829.0,False
36047081000,Kings,Brooklyn,2194,1106,1088,4.6,12.6,76.4,0.0,3.7,1459,40698.0,False
36047081400,Kings,Brooklyn,2801,1297,1504,3.3,0.4,89.4,0.0,3.7,1687,48415.0,False
36047081600,Kings,Brooklyn,2852,1250,1602,7.2,0.6,84.9,0.0,3.9,1603,45125.0,False
36047081800,Kings,Brooklyn,4409,2029,2380,14.9,3.9,76.8,0.0,2.3,2376,44954.0,False
36047082000,Kings,Brooklyn,4856,2397,2459,8.6,3.2,81.1,0.0,1.9,2486,36472.0,False
36047082200,Kings,Brooklyn,7608,3133,4475,12.4,3.6,82.0,0.0,1.2,4310,38997.0,False
36047082400,Kings,Brooklyn,4323,2021,2302,13.1,2.1,81.0,0.0,0.6,2327,44432.0,False
36047082600,Kings,Brooklyn,4880,2130,2750,7.4,7.4,82.3,0.5,0.5,2992,44120.0,False
36047082800,Kings,Brooklyn,3627,1627,2000,12.5,2.6,81.3,0.0,3.6,2082,47269.0,False
36047083000,Kings,Brooklyn,6023,2502,3521,4.2,0.4,89.1,0.0,2.6,3032,45598.0,False
36047083200,Kings,Brooklyn,2341,980,1361,2.4,2.8,89.5,0.0,3.0,1509,62083.0,False
36047083400,Kings,Brooklyn,1654,734,920,3.0,4.6,89.9,0.0,0.3,1204,57708.0,False
36047083600,Kings,Brooklyn,2005,907,1098,1.1,1.5,90.9,0.0,3.2,1298,58068.0,False
36047083800,Kings,Brooklyn,2407,1044,1363,6.1,5.7,87.8,0.0,0.4,1722,66618.0,False
36047084000,Kings,Brooklyn,2267,1014,1253,11.6,5.4,81.7,0.0,0.9,1595,51331.0,False
36047084600,Kings,Brooklyn,1704,665,1039,5.6,1.2,91.3,1.2,0.0,1149,48182.0,False
36047084800,Kings,Brooklyn,1609,732,877,1.5,0.1,95.7,1.6,1.1,972,52232.0,False
36047085000,Kings,Brooklyn,1600,653,947,4.5,0.9,93.9,0.0,0.0,1087,75417.0,False
36047085400,Kings,Brooklyn,1941,906,1035,7.3,0.0,86.7,0.0,0.5,1245,39819.0,False
36047085600,Kings,Brooklyn,3290,1214,2076,9.4,0.7,88.5,0.0,0.8,1932,52554.0,False
36047085800,Kings,Brooklyn,2378,1170,1208,6.1,0.7,90.5,0.0,2.8,1466,52083.0,False
36047086000,Kings,Brooklyn,3691,1609,2082,12.6,0.0,84.2,0.0,1.5,2040,42270.0,False
36047086200,Kings,Brooklyn,3003,1282,1721,1.2,0.1,96.3,0.0,0.0,1875,44018.0,False
36047086400,Kings,Brooklyn,2203,1035,1168,8.0,0.5,90.7,0.0,0.7,1347,42794.0,False
36047086600,Kings,Brooklyn,3175,1404,1771,3.7,0.6,94.8,0.0,0.0,2112,46438.0,False
36047086800,Kings,Brooklyn,3118,1317,1801,8.1,6.8,82.8,0.0,1.2,1606,47679.0,False
36047087000,Kings,Brooklyn,3187,1420,1767,5.4,1.2,91.9,0.0,0.0,1855,33750.0,False
36047087200,Kings,Brooklyn,2726,1118,1608,6.3,1.2,90.5,0.0,2.0,1815,42891.0,False
36047087401,Kings,Brooklyn,3122,1283,1839,8.0,2.9,86.9,0.0,0.0,1882,30150.0,False
36047087600,Kings,Brooklyn,1693,801,892,3.0,19.0,70.8,0.0,3.2,1151,40109.0,False
36047087800,Kings,Brooklyn,2816,1287,1529,3.7,0.7,92.6,0.0,1.2,1743,40208.0,False
36047088000,Kings,Brooklyn,3208,1384,1824,6.8,5.8,86.5,0.0,0.0,2040,51827.0,False
36047088200,Kings,Brooklyn,6660,3101,3559,3.4,0.4,93.9,0.0,2.0,4311,46750.0,False
36047088400,Kings,Brooklyn,4923,2170,2753,3.9,4.0,87.5,0.0,1.3,2625,37853.0,False
36047088600,Kings,Brooklyn,4472,1914,2558,7.1,0.6,89.8,0.4,0.5,2740,45208.0,False
36047088800,Kings,Brooklyn,4274,1805,2469,11.8,1.5,86.2,0.0,0.0,2616,43046.0,False
36047089000,Kings,Brooklyn,6750,2951,3799,12.4,2.4,84.8,0.0,0.4,3977,28688.0,False
36047089200,Kings,Brooklyn,3651,1503,2148,5.5,1.4,91.0,1.7,0.0,1911,25350.0,False
36047089400,Kings,Brooklyn,3751,1736,2015,9.5,3.0,86.2,0.0,1.0,2159,43159.0,False
36047089600,Kings,Brooklyn,3411,1633,1778,6.8,2.1,84.9,0.0,6.2,1842,34482.0,False
36047089800,Kings,Brooklyn,1777,782,995,6.6,0.8,92.6,0.0,0.0,1017,38988.0,False
36047090000,Kings,Brooklyn,5358,2012,3346,18.2,0.8,80.9,0.0,0.1,3050,27716.0,False
36047090200,Kings,Brooklyn,3886,1587,2299,18.1,0.6,74.7,0.0,5.4,2030,42734.0,False
36047090600,Kings,Brooklyn,4318,1772,2546,32.4,1.7,63.2,0.0,0.7,2574,15674.0,False
36047090800,Kings,Brooklyn,5679,1968,3711,30.6,1.4,67.5,0.0,0.5,3305,12863.0,False
36047091000,Kings,Brooklyn,6094,2558,3536,20.0,0.5,76.9,0.5,0.0,3514,10746.0,False
36047091200,Kings,Brooklyn,6627,2630,3997,37.1,0.6,55.3,0.7,4.7,4070,20360.0,False
36047091600,Kings,Brooklyn,4790,1997,2793,10.0,0.5,87.3,0.0,0.0,2975,31105.0,False
36047091800,Kings,Brooklyn,3058,1343,1715,47.0,0.0,53.0,0.0,0.0,1799,27500.0,False
36047092000,Kings,Brooklyn,3406,1424,1982,18.8,0.3,78.6,1.2,0.4,2249,32292.0,False
36047092200,Kings,Brooklyn,2880,1325,1555,0.3,0.7,97.8,0.0,0.0,2031,39485.0,False
36047092400,Kings,Brooklyn,3420,1468,1952,16.4,0.1,83.5,0.0,0.0,2042,37266.0,False
36047092800,Kings,Brooklyn,2680,1244,1436,6.9,0.5,89.0,1.2,2.3,1744,45762.0,False
36047093000,Kings,Brooklyn,2581,1110,1471,1.0,0.1,93.2,0.0,0.8,1684,56014.0,False
36047093200,Kings,Brooklyn,1336,632,704,1.0,1.3,96.3,0.0,0.0,818,83500.0,False
36047093400,Kings,Brooklyn,2464,1034,1430,5.3,2.2,91.3,0.0,1.2,1874,51648.0,False
36047093600,Kings,Brooklyn,1882,813,1069,1.4,0.0,94.6,0.0,3.1,1258,71964.0,False
36047093800,Kings,Brooklyn,2196,983,1213,1.0,1.2,97.8,0.0,0.0,1287,34018.0,False
36047094401,Kings,Brooklyn,3916,1749,2167,3.8,0.2,95.3,0.0,0.0,2613,66167.0,False
36047094402,Kings,Brooklyn,2907,1039,1868,8.8,2.0,88.2,0.0,0.9,1866,23417.0,False
36047094600,Kings,Brooklyn,1990,885,1105,7.6,3.3,84.9,3.5,0.0,1184,60950.0,False
36047095000,Kings,Brooklyn,3236,1367,1869,2.9,3.1,93.0,0.0,0.0,2338,68854.0,False
36047095400,Kings,Brooklyn,4852,2185,2667,1.3,1.0,96.2,0.0,1.3,3010,72610.0,False
36047095600,Kings,Brooklyn,4618,1914,2704,6.3,4.0,82.0,0.0,7.7,2862,65459.0,False
36047095800,Kings,Brooklyn,3840,1740,2100,11.9,4.0,77.2,0.0,5.6,2654,62431.0,False
36047096200,Kings,Brooklyn,1828,820,1008,8.2,4.3,86.8,0.0,0.7,1309,64750.0,False
36047096400,Kings,Brooklyn,2212,1016,1196,9.5,2.5,83.0,0.0,3.4,1359,51631.0,False
36047096600,Kings,Brooklyn,2359,1201,1158,14.2,5.6,73.5,0.0,2.7,1487,70625.0,False
36047096800,Kings,Brooklyn,1481,558,923,8.6,16.2,69.3,0.0,5.9,997,62250.0,False
36047097000,Kings,Brooklyn,2186,851,1335,8.6,8.7,81.1,0.0,1.7,1386,81548.0,False
36047097400,Kings,Brooklyn,3142,1284,1858,12.6,7.1,76.4,0.0,1.3,1971,56992.0,False
36047098200,Kings,Brooklyn,4124,1544,2580,17.3,0.0,82.3,0.0,0.0,2614,19720.0,False
36047098400,Kings,Brooklyn,2035,888,1147,2.4,3.6,91.8,0.0,2.1,1336,71146.0,False
36047098600,Kings,Brooklyn,3362,1514,1848,5.8,1.3,88.6,0.0,1.9,2072,69375.0,False
36047098800,Kings,Brooklyn,3117,1448,1669,6.0,7.4,84.8,0.0,0.9,2054,59348.0,False
36047099000,Kings,Brooklyn,1552,740,812,5.2,6.0,84.3,0.0,2.5,919,75208.0,False
36047099200,Kings,Brooklyn,2103,912,1191,5.9,3.9,84.9,2.3,0.9,1244,66964.0,False
36047099400,Kings,Brooklyn,2023,995,1028,10.8,8.4,79.2,1.6,0.0,1242,64043.0,False
36047099600,Kings,Brooklyn,3819,1785,2034,2.9,4.8,88.2,0.0,4.0,2363,64375.0,False
36047099800,Kings,Brooklyn,3702,1707,1995,4.0,3.5,90.1,0.0,1.0,2305,72143.0,False
36047100400,Kings,Brooklyn,2831,1329,1502,1.8,5.8,86.8,2.3,1.9,1838,66105.0,False
36047100600,Kings,Brooklyn,2561,1336,1225,3.0,3.3,86.1,0.7,1.6,1723,65096.0,False
36047100800,Kings,Brooklyn,2138,985,1153,7.6,9.4,78.6,0.0,3.5,1496,60446.0,False
36047101000,Kings,Brooklyn,2042,942,1100,14.4,5.2,72.2,0.0,8.2,1406,59840.0,False
36047101200,Kings,Brooklyn,2144,971,1173,7.7,6.1,79.3,0.0,4.2,1455,64760.0,False
36047101400,Kings,Brooklyn,2240,972,1268,4.1,3.5,87.8,0.0,3.5,1507,60969.0,False
36047101600,Kings,Brooklyn,1594,765,829,1.3,7.7,86.1,0.0,2.9,1028,98208.0,False
36047101800,Kings,Brooklyn,1718,798,920,4.7,2.0,90.3,0.0,1.2,1401,73667.0,False
36047102000,Kings,Brooklyn,2132,1027,1105,4.5,9.6,83.0,0.0,2.9,1358,84563.0,False
36047102200,Kings,Brooklyn,2205,998,1207,2.9,6.1,73.9,0.0,15.2,1245,57143.0,False
36047102400,Kings,Brooklyn,2110,966,1144,2.5,4.8,82.9,0.0,9.9,1418,74009.0,False
36047102600,Kings,Brooklyn,2508,1066,1442,3.7,3.3,91.3,0.0,0.0,1604,67955.0,False
36047102800,Kings,Brooklyn,1529,745,784,3.5,2.7,91.4,0.0,2.4,974,62216.0,False
36047103400,Kings,Brooklyn,4029,1473,2556,24.0,7.9,59.6,7.4,0.0,2595,18158.0,False
36047105801,Kings,Brooklyn,6403,2815,3588,19.4,26.1,53.3,0.3,0.0,4874,25276.0,False
36047105804,Kings,Brooklyn,6416,2327,4089,20.7,24.0,47.7,0.9,5.6,4795,27649.0,False
36047107000,Kings,Brooklyn,1141,517,624,25.3,0.6,65.3,0.6,7.4,907,77768.0,False
36047107800,Kings,Brooklyn,3988,1696,2292,9.3,2.5,83.2,0.0,0.0,3180,59455.0,False
36047109800,Kings,Brooklyn,2160,1084,1076,11.2,3.9,80.4,0.8,1.9,1138,43664.0,False
36047110400,Kings,Brooklyn,4948,2412,2536,21.5,1.6,76.6,0.0,0.0,3290,44063.0,False
36047110600,Kings,Brooklyn,4438,1555,2883,23.1,0.0,75.2,0.0,0.0,2890,24564.0,False
36047111000,Kings,Brooklyn,3400,1342,2058,23.7,0.3,69.0,0.0,0.0,2167,16716.0,False
36047111600,Kings,Brooklyn,3739,1600,2139,22.5,3.4,73.9,0.0,0.0,1710,36175.0,False
36047111800,Kings,Brooklyn,2986,1308,1678,13.5,1.3,85.2,0.0,0.0,1854,33160.0,False
36047112000,Kings,Brooklyn,3221,1513,1708,27.8,2.3,69.9,0.0,0.0,1944,21507.0,False
36047112200,Kings,Brooklyn,3755,1429,2326,21.1,5.6,70.3,0.9,2.1,1910,30987.0,False
36047112400,Kings,Brooklyn,3399,1517,1882,15.3,0.1,82.6,0.0,0.0,2253,40707.0,False
36047112600,Kings,Brooklyn,3826,1858,1968,27.6,3.8,67.4,0.0,1.2,2297,40323.0,False
36047112800,Kings,Brooklyn,3829,1824,2005,12.2,5.7,79.5,0.0,1.8,1988,34028.0,False
36047113000,Kings,Brooklyn,4386,1868,2518,18.0,0.0,82.0,0.0,0.0,2278,29038.0,False
36047113200,Kings,Brooklyn,1917,901,1016,9.3,0.0,87.9,0.8,0.5,1333,49250.0,False
36047113400,Kings,Brooklyn,3107,1430,1677,37.0,0.7,61.3,0.0,0.5,1759,19205.0,False
36047114201,Kings,Brooklyn,1748,906,842,63.9,5.5,20.0,0.0,5.0,1048,45682.0,False
36047114202,Kings,Brooklyn,2656,1285,1371,57.0,1.3,38.9,0.0,1.0,1681,41352.0,False
36047114400,Kings,Brooklyn,2587,1006,1581,37.5,1.1,59.8,0.0,0.0,1333,26429.0,False
36047114600,Kings,Brooklyn,3119,1376,1743,67.9,0.9,26.7,0.6,1.4,1515,30101.0,False
36047115000,Kings,Brooklyn,2776,1430,1346,42.2,0.6,46.9,1.2,3.5,1593,40104.0,False
36047115200,Kings,Brooklyn,3213,1471,1742,27.6,0.9,61.6,0.0,4.6,1701,32500.0,False
36047115600,Kings,Brooklyn,4154,1523,2631,33.8,0.3,63.5,0.8,1.4,2097,15854.0,False
36047115800,Kings,Brooklyn,2938,1601,1337,30.0,1.5,65.4,0.0,0.0,1821,44142.0,False
36047116000,Kings,Brooklyn,2139,920,1219,32.0,0.0,65.7,0.0,1.0,1313,26745.0,False
36047116200,Kings,Brooklyn,2073,907,1166,12.9,0.2,86.0,0.0,0.9,1445,42829.0,False
36047116400,Kings,Brooklyn,3104,1509,1595,38.2,1.1,57.5,0.0,1.9,1950,40357.0,False
36047116600,Kings,Brooklyn,2865,1473,1392,33.2,2.5,59.2,0.0,0.7,1569,33892.0,False
36047116800,Kings,Brooklyn,1579,800,779,51.0,2.8,41.8,0.0,4.4,692,31983.0,False
36047117000,Kings,Brooklyn,1606,751,855,60.0,4.0,28.8,0.0,3.1,812,35889.0,False
36047117201,Kings,Brooklyn,2536,1299,1237,72.7,2.4,17.1,0.0,5.1,1382,51042.0,False
36047117202,Kings,Brooklyn,3121,1463,1658,59.1,3.8,32.3,0.0,2.9,1814,52260.0,False
36047117400,Kings,Brooklyn,4268,2070,2198,71.0,2.5,13.1,0.0,12.5,2291,53549.0,False
36047117601,Kings,Brooklyn,3037,1435,1602,73.4,4.8,19.0,0.0,2.8,1427,44088.0,False
36047117602,Kings,Brooklyn,2800,1263,1537,74.7,3.1,16.4,0.0,1.4,1434,28304.0,False
36047117800,Kings,Brooklyn,1665,843,822,51.0,2.2,26.8,0.0,15.0,757,36061.0,False
36047118201,Kings,Brooklyn,3054,1506,1548,73.4,6.1,14.9,0.0,4.4,1602,42301.0,False
36047118202,Kings,Brooklyn,2765,1323,1442,76.4,6.4,12.5,0.0,3.8,1660,46048.0,False
36047118400,Kings,Brooklyn,5428,2339,3089,65.3,6.2,11.1,0.0,12.3,2449,50319.0,False
36047118600,Kings,Brooklyn,2790,1393,1397,52.1,5.7,27.4,0.9,8.9,1492,41471.0,False
36047118800,Kings,Brooklyn,4519,2179,2340,25.3,3.3,59.4,0.0,10.3,2195,30699.0,False
36047119000,Kings,Brooklyn,2611,1227,1384,53.1,0.6,34.9,0.0,4.6,1417,30565.0,False
36047119200,Kings,Brooklyn,3231,1552,1679,38.7,2.9,49.0,0.0,6.7,1779,43182.0,False
36047119400,Kings,Brooklyn,3626,1360,2266,29.9,0.0,68.5,0.0,1.4,1855,32136.0,False
36047119600,Kings,Brooklyn,4864,2379,2485,22.6,0.6,57.6,0.6,16.1,2822,32115.0,False
36047119800,Kings,Brooklyn,3538,1527,2011,59.0,2.9,35.0,0.5,1.7,1754,31225.0,False
36047120000,Kings,Brooklyn,2230,1175,1055,28.3,5.3,47.7,0.0,17.8,1257,32468.0,False
36047120200,Kings,Brooklyn,2057,1044,1013,32.3,6.7,37.5,0.5,19.0,1246,47206.0,False
36047120800,Kings,Brooklyn,8566,3895,4671,11.4,1.4,84.6,0.0,2.0,5507,32269.0,False
36047121000,Kings,Brooklyn,4258,1761,2497,49.0,1.3,48.3,0.2,0.0,2620,17139.0,False
36047121400,Kings,Brooklyn,4465,1746,2719,34.6,0.5,64.2,0.0,0.0,2417,19264.0,False
36047122000,Kings,Brooklyn,5573,2754,2819,22.1,0.0,73.8,0.0,1.2,3246,43125.0,False
36047123700,Kings,Brooklyn,6522,3520,3002,10.9,83.6,3.3,0.0,1.2,2417,30035.0,False
36047150200,Kings,Brooklyn,2946,1288,1658,20.1,64.7,2.4,0.4,8.6,2104,100813.0,False
36047152200,Kings,Brooklyn,3755,1893,1862,15.4,37.4,19.6,0.3,19.6,2336,81618.0,False
36061000201,New York,Manhattan,2791,1301,1490,35.3,12.4,6.2,0.0,46.1,2031,20521.0,False
36061000202,New York,Manhattan,7768,3314,4454,36.8,17.6,12.8,0.0,27.5,5926,29684.0,False
36061000600,New York,Manhattan,12554,5966,6588,33.2,3.4,12.0,0.4,50.6,8072,19863.0,False
36061000700,New York,Manhattan,8794,4214,4580,6.6,69.3,2.4,0.0,20.5,6198,117841.0,False
36061000800,New York,Manhattan,9465,4602,4863,3.7,5.6,0.9,0.1,83.9,5208,27137.0,False
36061000900,New York,Manhattan,1626,946,680,8.2,74.4,1.8,0.0,12.7,1167,147500.0,False
36061001001,New York,Manhattan,1528,775,753,26.4,62.8,2.6,0.0,5.2,1235,73239.0,False
36061001002,New York,Manhattan,6051,2377,3674,66.4,4.3,16.6,0.4,11.8,4134,17560.0,False
36061001200,New York,Manhattan,3755,1907,1848,29.3,41.7,2.9,0.0,23.7,2808,41705.0,False
36061001300,New York,Manhattan,4374,1896,2478,10.6,66.0,1.9,0.0,19.5,3207,123558.0,False
36061001401,New York,Manhattan,3155,1488,1667,11.8,65.9,3.5,0.0,15.5,2412,76250.0,False
36061001402,New York,Manhattan,2932,1315,1617,22.7,32.8,6.2,0.0,32.1,2267,24375.0,False
36061001501,New York,Manhattan,6502,3007,3495,10.2,57.6,5.6,0.0,25.1,5474,81867.0,False
36061001502,New York,Manhattan,7378,3664,3714,5.8,65.9,3.9,0.5,21.8,5407,133209.0,False
36061001600,New York,Manhattan,7550,3452,4098,5.0,13.6,0.3,0.0,78.3,4349,31452.0,False
36061001800,New York,Manhattan,8326,4741,3585,9.8,30.7,3.5,0.1,54.5,6174,59416.0,False
36061002000,New York,Manhattan,4864,2093,2771,57.8,2.0,15.5,0.0,24.7,3522,16778.0,False
36061002201,New York,Manhattan,6861,3245,3616,42.7,15.6,15.4,0.0,23.8,5536,34988.0,False
36061002202,New York,Manhattan,2019,872,1147,14.6,54.5,4.3,0.0,23.9,1585,68750.0,False
36061002400,New York,Manhattan,5557,2592,2965,50.2,8.0,14.8,0.0,13.4,4185,22676.0,False
36061002500,New York,Manhattan,5137,2247,2890,36.7,0.7,14.5,8.0,39.8,3434,16527.0,False
36061002601,New York,Manhattan,4087,1894,2193,48.3,25.7,11.4,0.0,12.5,2852,43854.0,False
36061002602,New York,Manhattan,4266,2089,2177,21.7,45.9,3.5,0.9,16.8,3244,70037.0,False
36061002700,New York,Manhattan,1343,547,796,1.5,20.6,0.7,1.1,71.3,919,57171.0,False
36061002800,New York,Manhattan,7240,3442,3798,48.0,23.7,13.7,0.0,12.3,5079,30056.0,False
36061002900,New York,Manhattan,6050,3671,2379,11.5,7.5,10.8,0.2,66.3,4017,30629.0,False
36061003001,New York,Manhattan,4216,2239,1977,17.9,50.0,1.8,0.0,22.9,3258,62199.0,False
36061003002,New York,Manhattan,2831,1184,1647,25.1,51.8,8.2,0.0,12.7,2390,50625.0,False
36061003100,New York,Manhattan,2673,1251,1422,7.3,57.1,7.4,0.4,23.7,2264,183500.0,False
36061003200,New York,Manhattan,7871,3710,4161,5.8,76.7,3.7,0.0,12.7,6103,71033.0,False
36061003400,New York,Manhattan,6476,3163,3313,17.3,64.1,1.5,0.0,14.8,5225,67166.0,False
36061003601,New York,Manhattan,3238,1835,1403,37.6,25.2,9.3,1.4,23.2,2199,44286.0,False
